SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE, ID_STUDY
2380417,TCGA-BF-AAP2-01,KRAS,normal,      -0.805,540
2263273,TCGA-QH-A6CY-01,KRAS,normal,       1.040,545
2194786,TCGA-62-8397-01,KRAS,normal,      -0.846,417
2187778,TCGA-D8-A3Z6-01,KRAS,normal,      -0.609,414
2269929,TCGA-L5-A4OU-01,KRAS,over,       4.984,633
2339712,TCGA-XJ-A9DQ-01,KRAS,normal,      -1.053,435
2194143,TCGA-HT-7606-01,KRAS,over,       2.247,545
1913467,TCGA-BP-4795-01,KRAS,normal,       0.035,416
2385950,TCGA-J9-A8CN-01,KRAS,normal,      -0.064,435
2193735,TCGA-D6-6517-01,KRAS,normal,      -0.568,627
1780035,TCGA-CZ-5467-01,KRAS,normal,       1.053,416
2198449,TCGA-EY-A1GF-01,KRAS,over,       2.416,419
1781311,TCGA-34-5928-01,KRAS,normal,       0.029,418
1780159,TCGA-50-5931-01,KRAS,normal,       0.168,417
2194286,TCGA-HT-7690-01,KRAS,normal,      -1.081,545
2193838,TCGA-CN-4739-01,KRAS,normal,       0.482,627
2194387,TCGA-HT-7467-01,KRAS,normal,      -0.068,545
1651099,TCGA-AA-A00J-01,KRAS,normal,      -0.123,376
2120270,TCGA-06-5856-01,KRAS,over,       2.371,329
1899928,TCGA-BH-A0EA-01,KRAS,normal,      -0.561,414
1899738,TCGA-A8-A0AB-01,KRAS,normal,       1.420,414
2262910,TCGA-AC-A5XS-01,KRAS,normal,      -1.336,414
2457427,TCGA-E1-A7Z2-01,KRAS,normal,      -0.697,545
2198086,TCGA-BR-A4J2-01,KRAS,over,       8.631,541
2386031,TCGA-ZG-A9L9-01,KRAS,normal,      -0.716,435
1651186,TCGA-CA-6715-01,KRAS,normal,      -1.547,376
2122163,TCGA-FY-A3NP-01,KRAS,normal,       0.216,542
1780705,TCGA-22-0944-01,KRAS,normal,       1.142,418
2339596,TCGA-MW-A4EC-01,KRAS,normal,      -0.339,416
1474833,TCGA-25-1313-01,KRAS,normal,      -0.181,331
2194120,TCGA-AB-2828-03,KRAS,normal,       0.789,377
2270180,TCGA-NA-A4QY-01,KRAS,normal,      -0.451,636
2263134,TCGA-J4-A67S-01,KRAS,normal,      -1.724,435
2121877,TCGA-DJ-A1QN-01,KRAS,normal,       0.142,542
2120319,TCGA-19-5960-01,KRAS,normal,       1.035,329
2194661,TCGA-ED-A627-01,KRAS,normal,       0.244,628
2121740,TCGA-FR-A2OS-01,KRAS,normal,       0.205,540
1900019,TCGA-C8-A1HF-01,KRAS,normal,      -0.004,414
1650992,TCGA-AA-3534-01,KRAS,normal,       1.438,376
1780022,TCGA-CZ-5453-01,KRAS,normal,       0.108,416
1650473,TCGA-AB-2987-03,KRAS,normal,       1.277,377
2187793,TCGA-BH-A2L8-01,KRAS,normal,      -0.802,414
2270169,TCGA-L5-A4OP-01,KRAS,normal,       0.260,633
2386275,TCGA-P5-A72X-01,KRAS,normal,      -0.665,545
2198267,TCGA-FI-A2D4-01,KRAS,normal,      -0.031,419
2386288,TCGA-TQ-A7RI-01,KRAS,normal,       0.684,545
2263079,TCGA-A3-A8OX-01,KRAS,normal,      -0.806,416
2262999,TCGA-S4-A8RP-01,KRAS,normal,      -0.545,629
1899976,TCGA-BH-A1F8-01,KRAS,over,       2.306,414
2193587,TCGA-CV-7099-01,KRAS,normal,      -0.217,627
2193269,TCGA-DK-A3IN-01,KRAS,normal,      -1.391,413
2193279,TCGA-MV-A51V-01,KRAS,normal,       1.206,413
1779849,TCGA-B0-5402-01,KRAS,normal,      -0.799,416
2193398,TCGA-FU-A3HZ-01,KRAS,normal,      -0.353,415
1899758,TCGA-AN-A0FN-01,KRAS,normal,       0.809,414
2263385,TCGA-S9-A6TS-01,KRAS,normal,      -0.676,545
2386265,TCGA-E1-A7Z6-01,KRAS,normal,      -0.393,545
2198239,TCGA-KS-A4I3-01,KRAS,normal,      -0.597,542
2339792,TCGA-Q1-A73Q-01,KRAS,normal,       0.641,415
1900255,TCGA-EW-A1PE-01,KRAS,normal,       0.414,414
1797167,TCGA-CH-5762-01,KRAS,normal,       0.766,435
2339770,TCGA-EO-A3AV-01,KRAS,normal,      -0.708,419
2194300,TCGA-FG-7641-01,KRAS,normal,       0.772,545
1781022,TCGA-22-5489-01,KRAS,normal,      -1.019,418
1780042,TCGA-CZ-5986-01,KRAS,normal,       0.808,416
2457423,TCGA-E1-A7YM-01,KRAS,normal,      -1.361,545
1914113,TCGA-99-7458-01,KRAS,normal,       0.564,417
2194241,TCGA-DU-6406-01,KRAS,normal,       0.371,545
1899910,TCGA-BH-A0DE-01,KRAS,normal,       0.788,414
2193917,TCGA-BP-4776-01,KRAS,normal,      -0.669,416
1650416,TCGA-AB-2924-03,KRAS,normal,      -0.482,377
1474990,TCGA-25-2399-01,KRAS,normal,      -0.739,331
2339670,TCGA-3A-A9I9-01,KRAS,normal,      -1.430,629
2193227,TCGA-DK-A6B6-01,KRAS,normal,       1.524,413
1913993,TCGA-50-5946-01,KRAS,normal,      -0.898,417
2194865,TCGA-55-A48Y-01,KRAS,normal,      -0.130,417
2339202,TCGA-XF-AAN8-01,KRAS,normal,      -0.976,413
1779384,TCGA-A8-A095-01,KRAS,normal,       0.972,414
1651638,TCGA-F5-6812-01,KRAS,normal,      -0.862,375
1910173,TCGA-06-0130-01,KRAS,normal,       0.473,329
1780170,TCGA-50-6592-01,KRAS,normal,       1.394,417
2193909,TCGA-CJ-4642-01,KRAS,normal,      -1.663,416
2121787,TCGA-FW-A5DY-06,KRAS,normal,       0.583,540
2122053,TCGA-EM-A2OX-01,KRAS,normal,      -0.215,542
1779502,TCGA-AR-A0U4-01,KRAS,normal,       0.081,414
2270069,TCGA-DX-A3UC-01,KRAS,normal,      -0.653,635
2193695,TCGA-P3-A6T7-01,KRAS,normal,      -0.482,627
2385998,TCGA-V1-A8WS-01,KRAS,normal,      -0.048,435
2339711,TCGA-VP-A875-01,KRAS,over,       2.361,435
2339980,TCGA-CF-A5UA-01,KRAS,normal,      -0.126,413
2120446,TCGA-BP-4159-01,KRAS,normal,       0.108,416
1900241,TCGA-EW-A1OX-01,KRAS,normal,       0.024,414
2270093,TCGA-KN-8432-01,KRAS,over,       2.150,634
2339350,TCGA-UB-AA0U-01,KRAS,normal,      -0.828,628
2193828,TCGA-CQ-A4CD-01,KRAS,normal,      -0.826,627
1781527,TCGA-39-5024-01,KRAS,normal,      -0.494,418
2121987,TCGA-EL-A3H5-01,KRAS,normal,       1.172,542
2121651,TCGA-EE-A2A2-06,KRAS,normal,       0.373,540
1899974,TCGA-BH-A1F5-01,KRAS,normal,       1.591,414
2195154,TCGA-37-3792-01,KRAS,normal,      -0.581,418
2269850,TCGA-LN-A49O-01,KRAS,normal,       1.475,633
2197962,TCGA-BR-6710-01,KRAS,normal,       0.070,541
1900251,TCGA-EW-A1P8-01,KRAS,over,       3.145,414
2386204,TCGA-VS-A9UQ-01,KRAS,normal,      -1.974,415
2194543,TCGA-DD-A113-01,KRAS,normal,       1.260,628
2339591,TCGA-QK-A8ZB-01,KRAS,over,       2.080,627
2339537,TCGA-HQ-A5NE-01,KRAS,normal,       0.774,413
1474890,TCGA-61-1998-01,KRAS,normal,       0.145,331
2122099,TCGA-ET-A25R-01,KRAS,normal,      -0.932,542
2121673,TCGA-EE-A2M7-06,KRAS,normal,      -0.578,540
2194835,TCGA-MN-A4N4-01,KRAS,normal,      -0.433,417
1780111,TCGA-44-2666-01,KRAS,normal,      -1.022,417
2196487,TCGA-IB-7651-01,KRAS,normal,       0.099,629
2194537,TCGA-FV-A495-01,KRAS,normal,      -1.267,628
2122171,TCGA-FY-A3WA-01,KRAS,over,       2.395,542
2339912,TCGA-RB-A7B8-01,KRAS,normal,      -0.404,629
2263058,TCGA-B6-A40C-01,KRAS,normal,      -0.122,414
1651556,TCGA-AG-3878-01,KRAS,normal,      -1.317,375
1651600,TCGA-DC-4749-01,KRAS,normal,      -0.315,375
2193564,TCGA-CV-5442-01,KRAS,normal,      -0.279,627
2339379,TCGA-LA-A7SW-01,KRAS,normal,       0.081,418
1899838,TCGA-AR-A24P-01,KRAS,normal,       1.046,414
2269704,TCGA-L5-A4OJ-01,KRAS,over,       2.278,633
2198214,TCGA-DJ-A3V4-01,KRAS,normal,      -0.314,542
1899904,TCGA-BH-A0BW-01,KRAS,normal,      -0.638,414
2270285,TCGA-X6-A7WB-01,KRAS,normal,       0.478,635
1650940,TCGA-A6-5656-01,KRAS,normal,      -1.064,376
2198222,TCGA-EL-A4K1-01,KRAS,normal,      -0.254,542
1801059,TCGA-BP-4162-01,KRAS,over,       2.114,416
2196530,TCGA-IB-A5SO-01,KRAS,normal,       0.186,629
1913403,TCGA-B4-5838-01,KRAS,normal,       1.335,416
1651309,TCGA-F4-6808-01,KRAS,normal,      -1.951,376
1797173,TCGA-CH-5768-01,KRAS,normal,       0.321,435
2121930,TCGA-DJ-A4V0-01,KRAS,normal,       1.034,542
1780144,TCGA-49-4512-01,KRAS,normal,       0.077,417
1783501,TCGA-D1-A163-01,KRAS,normal,       0.094,419
2270223,TCGA-FF-8062-01,KRAS,normal,      -0.950,632
2121824,TCGA-BJ-A28V-01,KRAS,normal,       1.068,542
2193881,TCGA-CQ-A4C7-01,KRAS,normal,      -0.441,627
1780073,TCGA-05-4427-01,KRAS,over,       2.214,417
1651191,TCGA-CK-4947-01,KRAS,normal,       0.753,376
2193699,TCGA-CN-4728-01,KRAS,normal,      -0.031,627
2339333,TCGA-DD-AAD6-01,KRAS,normal,      -0.588,628
2193933,TCGA-A3-3306-01,KRAS,normal,      -0.645,416
2457376,TCGA-CX-A4AQ-01,KRAS,normal,      -1.650,627
2121485,TCGA-HC-7818-01,KRAS,normal,       0.245,435
2270271,TCGA-OR-A5JJ-01,KRAS,over,       2.971,631
2270249,TCGA-KM-8443-01,KRAS,normal,      -0.272,634
1650338,TCGA-AB-2846-03,KRAS,normal,       0.206,377
2193760,TCGA-CN-4730-01,KRAS,normal,       0.141,627
2122197,TCGA-L6-A4EU-01,KRAS,normal,       0.310,542
1780135,TCGA-49-4487-01,KRAS,normal,      -0.091,417
2187804,TCGA-AR-A5QP-01,KRAS,normal,      -0.173,414
1474888,TCGA-24-2035-01,KRAS,normal,       0.378,331
1475000,TCGA-25-1329-01,KRAS,over,     148.730,331
2386184,TCGA-4J-AA1J-01,KRAS,normal,       1.912,415
2270045,TCGA-OR-A5JY-01,KRAS,over,       7.353,631
2457419,TCGA-DU-A7TI-01,KRAS,over,       2.033,545
1475079,TCGA-04-1365-01,KRAS,normal,       1.614,331
1913394,TCGA-B0-5712-01,KRAS,normal,      -0.687,416
2187708,TCGA-LQ-A4E4-01,KRAS,normal,       0.729,414
2457458,TCGA-HV-A7OP-01,KRAS,under,      -2.216,629
1899657,TCGA-A7-A0D9-01,KRAS,normal,      -0.603,414
2385870,TCGA-34-8456-01,KRAS,normal,      -0.745,418
2194262,TCGA-FG-A713-01,KRAS,normal,       0.577,545
2339937,TCGA-2A-A8W3-01,KRAS,normal,      -0.100,435
1899844,TCGA-AR-A24V-01,KRAS,over,       2.631,414
1779899,TCGA-BP-4770-01,KRAS,normal,       1.439,416
1650387,TCGA-AB-2895-03,KRAS,normal,       0.117,377
2262931,TCGA-AD-A5EJ-01,KRAS,normal,       1.165,376
2339282,TCGA-QK-A8Z7-01,KRAS,normal,       0.067,627
2457446,TCGA-TQ-A7RV-01,KRAS,normal,      -0.433,545
2262976,TCGA-S9-A6WP-01,KRAS,normal,      -0.675,545
2194304,TCGA-DB-5276-01,KRAS,normal,       0.001,545
1780786,TCGA-22-1016-01,KRAS,normal,      -1.359,418
2270007,TCGA-JV-A5VF-01,KRAS,normal,       0.495,635
1900067,TCGA-D8-A1X7-01,KRAS,over,       2.363,414
2270245,TCGA-KL-8344-01,KRAS,normal,      -1.066,634
2193375,TCGA-IR-A3LB-01,KRAS,over,       2.349,415
2121980,TCGA-EL-A3GV-01,KRAS,normal,       1.198,542
1338017,TCGA-14-2554-01,KRAS,over,       2.400,329
1474898,TCGA-61-2102-01,KRAS,over,      34.336,331
2193942,TCGA-A3-3328-01,KRAS,normal,       1.614,416
2197958,TCGA-BR-8486-01,KRAS,normal,       0.297,541
2198193,TCGA-ET-A4KQ-01,KRAS,normal,       0.190,542
2340419,TCGA-VP-A87J-01,KRAS,over,       2.309,435
2196496,TCGA-FB-A78T-01,KRAS,normal,      -0.124,629
2121538,TCGA-D3-A3MU-06,KRAS,normal,      -1.006,540
2187766,TCGA-E2-A574-01,KRAS,normal,       0.336,414
2270091,TCGA-KN-8421-01,KRAS,normal,      -1.325,634
2193895,TCGA-BP-4327-01,KRAS,normal,      -1.052,416
2193498,TCGA-CR-7398-01,KRAS,over,       9.544,627
1915886,TCGA-HC-7211-01,KRAS,normal,       0.629,435
2121608,TCGA-EB-A4OY-01,KRAS,normal,      -1.842,540
2122142,TCGA-FE-A233-01,KRAS,normal,      -0.361,542
2339797,TCGA-VS-A8EJ-01,KRAS,normal,      -1.075,415
1779965,TCGA-BP-5201-01,KRAS,normal,      -0.292,416
1900248,TCGA-EW-A1P5-01,KRAS,normal,       0.019,414
2122116,TCGA-ET-A39T-01,KRAS,normal,      -0.452,542
1898094,TCGA-DK-A1AC-01,KRAS,normal,       1.458,413
2386000,TCGA-V1-A8WW-01,KRAS,normal,       1.518,435
2269741,TCGA-WK-A8XT-01,KRAS,normal,       0.647,635
1783384,TCGA-B5-A0JR-01,KRAS,normal,      -0.677,419
2194384,TCGA-DB-A64V-01,KRAS,normal,      -1.336,545
1781179,TCGA-34-2600-01,KRAS,normal,       0.137,418
2386224,TCGA-ZJ-AAXT-01,KRAS,normal,      -0.277,415
2193651,TCGA-BA-5153-01,KRAS,normal,      -0.003,627
2194800,TCGA-91-8497-01,KRAS,normal,      -0.767,417
1899989,TCGA-BH-A201-01,KRAS,normal,       0.725,414
2263363,TCGA-EJ-A65D-01,KRAS,normal,      -1.379,435
2385974,TCGA-KK-A8I6-01,KRAS,normal,      -0.164,435
2197900,TCGA-BR-8078-01,KRAS,normal,       1.856,541
2194790,TCGA-55-8619-01,KRAS,normal,      -0.655,417
1899823,TCGA-AR-A1AQ-01,KRAS,normal,       0.994,414
2194619,TCGA-G3-A5SJ-01,KRAS,normal,      -0.213,628
2385805,TCGA-ZF-A9R5-01,KRAS,normal,      -0.786,413
1779890,TCGA-B8-5163-01,KRAS,normal,       0.692,416
1780128,TCGA-44-6774-01,KRAS,normal,      -0.477,417
2121674,TCGA-EE-A2M8-06,KRAS,normal,       0.992,540
2198380,TCGA-EY-A1GO-01,KRAS,normal,       1.247,419
2121474,TCGA-HC-7075-01,KRAS,normal,       0.277,435
2194171,TCGA-HT-7471-01,KRAS,normal,      -0.078,545
1783397,TCGA-B5-A0K8-01,KRAS,normal,       0.622,419
2121490,TCGA-HC-A6AL-01,KRAS,normal,      -1.641,435
2339538,TCGA-XF-A9T4-01,KRAS,normal,       0.224,413
2339540,TCGA-GU-A762-01,KRAS,normal,      -1.239,413
1899860,TCGA-B6-A0RG-01,KRAS,normal,      -0.987,414
2121871,TCGA-DJ-A1QF-01,KRAS,normal,       0.968,542
1899868,TCGA-B6-A0WV-01,KRAS,over,       2.920,414
1651140,TCGA-AD-6548-01,KRAS,normal,      -0.425,376
1780096,TCGA-38-4632-01,KRAS,normal,      -0.865,417
2339359,TCGA-DD-AAE4-01,KRAS,normal,      -0.820,628
2339522,TCGA-XF-AAN0-01,KRAS,normal,      -0.303,413
2198141,TCGA-BR-4256-01,KRAS,normal,       0.409,541
2121715,TCGA-ER-A19D-06,KRAS,normal,       1.292,540
2121867,TCGA-DJ-A13W-01,KRAS,normal,      -1.853,542
1783181,TCGA-85-6561-01,KRAS,normal,       0.450,418
1914008,TCGA-55-6981-01,KRAS,normal,       0.399,417
2269805,TCGA-QQ-A5V9-01,KRAS,normal,      -0.650,635
1898098,TCGA-DK-A1AG-01,KRAS,normal,      -0.674,413
1783317,TCGA-A5-A0GU-01,KRAS,normal,      -0.095,419
2269931,TCGA-L5-A893-01,KRAS,normal,       0.146,633
2385802,TCGA-RS-A6TO-01,KRAS,normal,      -0.115,627
2195108,TCGA-56-7579-01,KRAS,normal,      -0.907,418
2193946,TCGA-CJ-5689-01,KRAS,normal,      -0.006,416
2262876,TCGA-D3-A8GB-06,KRAS,normal,      -0.888,540
2193758,TCGA-D6-A4ZB-01,KRAS,normal,      -0.264,627
2187877,TCGA-A2-A4S0-01,KRAS,normal,      -0.519,414
2340303,TCGA-DD-AADJ-01,KRAS,normal,      -0.994,628
2339722,TCGA-KK-A6E6-01,KRAS,normal,      -0.378,435
2193285,TCGA-K4-A4AB-01,KRAS,normal,       0.349,413
2194204,TCGA-EZ-7264-01,KRAS,normal,       0.047,545
2270283,TCGA-WK-A8XO-01,KRAS,normal,      -0.752,635
2270087,TCGA-IG-A7DP-01,KRAS,normal,      -1.298,633
1474917,TCGA-13-0897-01,KRAS,normal,      -0.400,331
1474843,TCGA-23-1122-01,KRAS,normal,       1.403,331
2193405,TCGA-IR-A3LK-01,KRAS,normal,      -1.143,415
2194307,TCGA-HT-8111-01,KRAS,normal,      -0.065,545
2194272,TCGA-DU-6542-01,KRAS,normal,       0.009,545
1779441,TCGA-AN-A0XS-01,KRAS,normal,      -0.420,414
2269882,TCGA-DX-A3UF-01,KRAS,normal,      -0.500,635
2122194,TCGA-KS-A4IB-01,KRAS,normal,       0.016,542
1899782,TCGA-AO-A0JF-01,KRAS,normal,       1.385,414
1779870,TCGA-B2-3924-01,KRAS,normal,      -0.298,416
2269974,TCGA-VR-A8EY-01,KRAS,normal,      -0.899,633
2270047,TCGA-OR-A5KX-01,KRAS,normal,      -1.937,631
2122076,TCGA-EM-A3FP-01,KRAS,normal,      -0.252,542
2339634,TCGA-DD-AADQ-01,KRAS,normal,      -0.153,628
2385779,TCGA-UY-A8OB-01,KRAS,under,      -2.506,413
1899652,TCGA-A7-A0CD-01,KRAS,normal,       1.309,414
2340306,TCGA-DD-AAVQ-01,KRAS,normal,      -0.232,628
1899965,TCGA-BH-A1ES-01,KRAS,normal,      -0.651,414
1914015,TCGA-55-7227-01,KRAS,normal,      -0.855,417
1779991,TCGA-CJ-5679-01,KRAS,normal,      -0.439,416
2194425,TCGA-HT-7687-01,KRAS,normal,       0.066,545
2193683,TCGA-H7-8501-01,KRAS,normal,       0.300,627
1650339,TCGA-AB-2847-03,KRAS,normal,       0.000,377
2198131,TCGA-FP-7998-01,KRAS,normal,      -0.840,541
2385966,TCGA-KK-A7AV-01,KRAS,normal,       0.080,435
2197965,TCGA-D7-8570-01,KRAS,normal,      -0.389,541
1913478,TCGA-BP-5181-01,KRAS,normal,      -0.707,416
2340108,TCGA-YL-A8SA-01,KRAS,normal,      -0.499,435
2270125,TCGA-OR-A5LC-01,KRAS,normal,       1.726,631
1899785,TCGA-AO-A0JM-01,KRAS,normal,      -0.404,414
1915861,TCGA-EJ-7328-01,KRAS,normal,      -0.425,435
1780952,TCGA-22-5473-01,KRAS,over,       3.394,418
2339358,TCGA-DD-AACJ-01,KRAS,normal,      -0.967,628
2122098,TCGA-ET-A25O-01,KRAS,normal,      -0.024,542
2193840,TCGA-CR-5250-01,KRAS,normal,      -0.702,627
2193778,TCGA-CN-5355-01,KRAS,normal,      -0.006,627
2263185,TCGA-S9-A7QX-01,KRAS,normal,      -1.272,545
2339714,TCGA-YL-A8HO-01,KRAS,normal,      -0.731,435
1797184,TCGA-EJ-5495-01,KRAS,normal,       1.517,435
2121942,TCGA-E3-A3E3-01,KRAS,normal,      -0.785,542
1780033,TCGA-CZ-5465-01,KRAS,normal,      -0.218,416
2187733,TCGA-GM-A2DI-01,KRAS,normal,       0.804,414
2185855,TCGA-EB-A5VV-06,KRAS,normal,       1.720,540
2120368,TCGA-41-3915-01,KRAS,normal,       0.085,329
2340070,TCGA-2L-AAQI-01,KRAS,normal,       1.221,629
1899673,TCGA-A8-A06Y-01,KRAS,normal,       0.156,414
2120458,TCGA-BP-4331-01,KRAS,normal,       0.097,416
2121525,TCGA-D3-A3BZ-06,KRAS,normal,       0.105,540
2269952,TCGA-OR-A5JB-01,KRAS,normal,      -0.473,631
1650308,TCGA-AB-2816-03,KRAS,normal,      -0.130,377
2385761,TCGA-E7-A8O7-01,KRAS,normal,      -0.170,413
2194347,TCGA-R8-A6MK-01,KRAS,normal,       1.245,545
1475025,TCGA-13-0730-01,KRAS,over,       6.460,331
2385794,TCGA-XF-AAN2-01,KRAS,normal,       1.809,413
2194361,TCGA-DU-6397-01,KRAS,normal,      -0.422,545
1650424,TCGA-AB-2932-03,KRAS,normal,      -0.891,377
2269844,TCGA-L5-A4OE-01,KRAS,normal,       1.123,633
1779247,TCGA-CU-A0YN-01,KRAS,normal,       1.317,413
2197866,TCGA-CD-8524-01,KRAS,over,      16.622,541
2385871,TCGA-34-A5IX-01,KRAS,normal,      -1.916,418
1651201,TCGA-CK-6746-01,KRAS,normal,       0.459,376
1779855,TCGA-B0-5696-01,KRAS,normal,      -0.262,416
2270105,TCGA-N5-A4RA-01,KRAS,normal,      -0.668,636
2121873,TCGA-DJ-A1QH-01,KRAS,normal,       0.099,542
1780221,TCGA-75-5122-01,KRAS,over,       5.458,417
1780168,TCGA-50-6590-01,KRAS,normal,      -0.218,417
2262849,TCGA-VN-A88L-01,KRAS,normal,      -0.116,435
2386206,TCGA-VS-A9UT-01,KRAS,normal,       0.233,415
1899933,TCGA-BH-A0H0-01,KRAS,over,       2.257,414
2339732,TCGA-J9-A52E-01,KRAS,normal,       0.192,435
1651524,TCGA-AF-6672-01,KRAS,normal,       1.340,375
2194197,TCGA-FG-A4MY-01,KRAS,normal,      -1.114,545
2121576,TCGA-DA-A1I8-06,KRAS,normal,      -0.138,540
1474829,TCGA-13-1498-01,KRAS,normal,      -0.090,331
1651063,TCGA-AA-3869-01,KRAS,normal,       0.598,376
2340250,TCGA-PG-A917-01,KRAS,normal,      -0.305,419
2195234,TCGA-56-8624-01,KRAS,normal,       0.791,418
2198189,TCGA-DE-A4MC-01,KRAS,normal,       1.047,542
2269863,TCGA-OR-A5K3-01,KRAS,normal,      -0.379,631
2269800,TCGA-OR-A5KW-01,KRAS,normal,       0.608,631
1337869,TCGA-06-0882-01,KRAS,normal,       0.157,329
2457413,TCGA-J9-A8CK-01,KRAS,normal,      -0.629,435
2193440,TCGA-AA-3494-01,KRAS,normal,       0.394,376
2185755,TCGA-BH-A1ES-06,KRAS,normal,      -0.771,414
2263196,TCGA-MI-A75I-01,KRAS,normal,      -1.258,628
1783340,TCGA-AP-A05N-01,KRAS,normal,       0.638,419
2121935,TCGA-DO-A1K0-01,KRAS,normal,      -0.080,542
1782104,TCGA-60-2707-01,KRAS,normal,       0.169,418
2269764,TCGA-HS-A5N9-01,KRAS,over,       4.626,635
1779238,TCGA-BT-A20V-01,KRAS,normal,       1.907,413
2193274,TCGA-FJ-A3ZF-01,KRAS,normal,       0.611,413
2197954,TCGA-CD-A4MH-01,KRAS,normal,      -0.345,541
2385938,TCGA-4L-AA1F-01,KRAS,normal,       0.569,435
2194656,TCGA-BC-4073-01,KRAS,over,       2.001,628
2197949,TCGA-CG-4466-01,KRAS,normal,      -0.434,541
2187820,TCGA-AO-A12C-01,KRAS,normal,      -0.373,414
1475112,TCGA-25-1633-01,KRAS,normal,       0.679,331
2262909,TCGA-A7-A6VX-01,KRAS,normal,       0.953,414
2195112,TCGA-98-8022-01,KRAS,normal,       0.410,418
2195079,TCGA-85-8052-01,KRAS,over,       3.979,418
1899925,TCGA-BH-A0E6-01,KRAS,normal,      -1.185,414
1797189,TCGA-EJ-5501-01,KRAS,normal,       0.095,435
1914047,TCGA-75-6214-01,KRAS,normal,      -0.654,417
1651033,TCGA-AA-3715-01,KRAS,normal,      -0.369,376
1651187,TCGA-CA-6716-01,KRAS,normal,      -0.090,376
2270044,TCGA-OR-A5JR-01,KRAS,normal,      -0.544,631
1783313,TCGA-A5-A0GM-01,KRAS,normal,       0.065,419
1475026,TCGA-24-1419-01,KRAS,over,       3.129,331
1900196,TCGA-E9-A1QZ-01,KRAS,over,       3.945,414
2193787,TCGA-DQ-5629-01,KRAS,normal,       1.990,627
1801068,TCGA-BP-4167-01,KRAS,normal,      -0.703,416
2195047,TCGA-39-5034-01,KRAS,over,       3.465,418
1783525,TCGA-D1-A17C-01,KRAS,normal,      -1.801,419
1781090,TCGA-33-4547-01,KRAS,normal,       0.858,418
2339935,TCGA-KK-A6E5-01,KRAS,normal,       0.705,435
2339242,TCGA-VS-A8EC-01,KRAS,normal,       0.363,415
2262715,TCGA-MY-A913-01,KRAS,normal,      -0.776,415
2121837,TCGA-BJ-A45E-01,KRAS,normal,       0.304,542
1338074,TCGA-28-1747-01,KRAS,normal,      -1.731,329
2386096,TCGA-3C-AALK-01,KRAS,normal,      -0.409,414
2122135,TCGA-ET-A3DW-01,KRAS,normal,       0.350,542
